Date & Time,Usage [kW]
3/7/2023 10:00,-0.045258333
3/7/2023 11:00,-0.155575278
3/7/2023 12:00,-0.140948611
3/7/2023 13:00,-0.220957778
3/7/2023 14:00,-3.681123889
3/7/2023 15:00,-7.412063889
3/7/2023 16:00,-2.739779722
3/7/2023 17:00,0.002846111
3/7/2023 18:00,-0.017566389
3/7/2023 19:00,-0.264158056
3/7/2023 20:00,-0.017633056
3/7/2023 21:00,-0.017651944
3/7/2023 22:00,-0.017775556
3/7/2023 23:00,-0.017540278
3/8/2023 0:00,-0.017338611
3/8/2023 1:00,-0.017411111
3/8/2023 2:00,-0.017411944
3/8/2023 3:00,-0.017371389
3/8/2023 4:00,-0.195174722
3/8/2023 5:00,-4.495333333
3/8/2023 6:00,-4.827376667
3/8/2023 7:00,-3.881955556
3/8/2023 8:00,-0.327795
3/8/2023 9:00,-0.029016111
3/8/2023 10:00,-0.138326944
3/8/2023 11:00,-0.841788056
3/8/2023 12:00,-6.717503333
3/8/2023 13:00,-4.888883333
3/8/2023 14:00,-0.880793611
3/8/2023 15:00,-5.150787778
3/8/2023 16:00,-0.710839722
3/8/2023 17:00,0.009501111
3/8/2023 18:00,-0.186723889
3/8/2023 19:00,-0.087961111
3/8/2023 20:00,-0.017569167
3/8/2023 21:00,-0.0469725
3/8/2023 22:00,-0.112881667
3/8/2023 23:00,-0.017565
3/9/2023 0:00,-0.017539444
3/9/2023 1:00,-0.017604444
3/9/2023 2:00,-0.017617778
3/9/2023 3:00,-0.017586944
3/9/2023 4:00,-0.017548889
3/9/2023 5:00,-4.113615
3/9/2023 6:00,-4.797951111
3/9/2023 7:00,-2.803794722
3/9/2023 8:00,0.1451975
3/9/2023 9:00,0.348374722
3/9/2023 10:00,0.314216944
3/9/2023 11:00,0.39427
3/9/2023 12:00,-0.814183333
3/9/2023 13:00,-4.75099
3/9/2023 14:00,-2.740729167
3/9/2023 15:00,0.675969444
3/9/2023 16:00,0.175239444
3/9/2023 17:00,0.033510833
3/9/2023 18:00,-0.017291944
3/9/2023 19:00,-0.017525
3/9/2023 20:00,-0.017556111
3/9/2023 21:00,-0.017578333
3/9/2023 22:00,-0.017535
3/9/2023 23:00,-0.017467778
3/10/2023 0:00,-0.0173075
3/10/2023 1:00,-0.017336111
3/10/2023 2:00,-0.017390278
3/10/2023 3:00,-0.017410278
3/10/2023 4:00,-0.017376944
3/10/2023 5:00,-3.486781111
3/10/2023 6:00,-4.867987778
3/10/2023 7:00,-4.001740278
3/10/2023 8:00,-0.379511667
3/10/2023 9:00,0.163146111
3/10/2023 10:00,0.255100833
3/10/2023 11:00,0.359765833
3/10/2023 12:00,-1.918613333
3/10/2023 13:00,-2.912485556
3/10/2023 14:00,0.443091667
3/10/2023 15:00,0.5388275
3/10/2023 16:00,0.279091389
3/10/2023 17:00,0.0790175
3/10/2023 18:00,-0.017188889
3/10/2023 19:00,-0.017376111
3/10/2023 20:00,-0.017405
3/10/2023 21:00,-0.017349444
3/10/2023 22:00,-0.017355833
3/10/2023 23:00,-0.017425278
3/11/2023 0:00,-0.017342222
3/11/2023 1:00,-0.017541389
3/11/2023 2:00,-0.017632222
3/11/2023 3:00,-0.017639444
3/11/2023 4:00,-0.017645
3/11/2023 5:00,-0.017667778
3/11/2023 6:00,-0.007168889
3/11/2023 7:00,0.155035
3/11/2023 8:00,0.509666389
3/11/2023 9:00,0.657555278
3/11/2023 10:00,0.388006944
3/11/2023 11:00,1.125244444
3/11/2023 12:00,1.883990556
3/11/2023 13:00,1.457481944
3/11/2023 14:00,1.350309722
3/11/2023 15:00,0.785378056
3/11/2023 16:00,0.378584167
3/11/2023 17:00,0.029916389
3/11/2023 18:00,-0.017413333
3/11/2023 19:00,-0.017584167
3/11/2023 20:00,-0.017656111
3/11/2023 21:00,-0.017377222
3/11/2023 22:00,-0.017363056
3/11/2023 23:00,-0.017411389
3/12/2023 0:00,-0.0174075
3/12/2023 1:00,-0.017448056
3/12/2023 3:00,-0.01749
3/12/2023 4:00,-0.017435556
3/12/2023 5:00,-0.017430556
3/12/2023 6:00,-0.017480278
3/12/2023 7:00,-0.017430833
3/12/2023 8:00,-0.012716389
3/12/2023 9:00,0.054910833
3/12/2023 10:00,0.734452222
3/12/2023 11:00,0.581714167
3/12/2023 12:00,0.778496111
3/12/2023 13:00,0.788173611
3/12/2023 14:00,0.669904167
3/12/2023 15:00,1.028735833
3/12/2023 16:00,0.620962222
3/12/2023 17:00,0.276486667
3/12/2023 18:00,0.118759167
3/12/2023 19:00,-0.013903333
3/12/2023 20:00,-0.017226944
3/12/2023 21:00,-0.017328889
3/12/2023 22:00,-0.017421111
3/12/2023 23:00,-0.017452222
3/13/2023 0:00,-0.017505833
3/13/2023 1:00,-0.017573056
3/13/2023 2:00,-0.017493889
3/13/2023 3:00,-0.017570278
3/13/2023 4:00,-0.017558611
3/13/2023 5:00,-5.71419
3/13/2023 6:00,-5.574145556
3/13/2023 7:00,-0.627049722
3/13/2023 8:00,-1.216328889
3/13/2023 9:00,-0.715609722
3/13/2023 10:00,-3.936183611
3/13/2023 11:00,-6.418861111
3/13/2023 12:00,-5.039818889
3/13/2023 13:00,-6.384282222
3/13/2023 14:00,-4.006356111
3/13/2023 15:00,-0.000796667
3/13/2023 16:00,0.554998889
3/13/2023 17:00,0.261316944
3/13/2023 18:00,0.003459167
3/13/2023 19:00,-0.018172222
3/13/2023 20:00,-0.018275833
3/13/2023 21:00,-0.018304722
3/13/2023 22:00,-0.018244722
3/13/2023 23:00,-0.018296389
3/14/2023 0:00,-0.018328056
3/14/2023 1:00,-0.018413889
3/14/2023 2:00,-0.018471389
3/14/2023 3:00,-0.018586111
3/14/2023 4:00,-0.018549444
3/14/2023 5:00,-4.748103333
3/14/2023 6:00,-4.836971111
3/14/2023 7:00,-2.728969722
3/14/2023 8:00,-0.050685278
3/14/2023 9:00,0.398715
3/14/2023 10:00,-3.443031389
3/14/2023 11:00,-4.832215556
3/14/2023 12:00,-3.076546389
3/14/2023 13:00,-0.4538675
3/14/2023 14:00,1.743103333
3/14/2023 15:00,-2.394106111
3/14/2023 16:00,-2.680808889
3/14/2023 17:00,0.097861944
3/14/2023 18:00,0.005302778
3/14/2023 19:00,-0.018431944
3/14/2023 20:00,-0.018467222
3/14/2023 21:00,-0.018485833
3/14/2023 22:00,-0.018564722
3/14/2023 23:00,-0.018571111
3/15/2023 0:00,-0.0185625
3/15/2023 1:00,-0.018648889
3/15/2023 2:00,-0.0186675
3/15/2023 3:00,-0.018721667
3/15/2023 4:00,-0.018738333
3/15/2023 5:00,-2.764454722
3/15/2023 6:00,-4.752392778
3/15/2023 7:00,-4.639154444
3/15/2023 8:00,-1.474303611
3/15/2023 9:00,0.645035
3/15/2023 10:00,-1.692345833
3/15/2023 11:00,-5.203935556
3/15/2023 12:00,-2.9461125
3/15/2023 13:00,-2.605993611
3/15/2023 14:00,-3.009218889
3/15/2023 15:00,-5.819740556
3/15/2023 16:00,0.137310278
3/15/2023 17:00,0.1025675
3/15/2023 18:00,0.027601944
3/15/2023 19:00,-0.018226389
3/15/2023 20:00,-0.018306389
3/15/2023 21:00,-0.018407222
3/15/2023 22:00,-0.018529167
3/15/2023 23:00,-0.018597778
3/16/2023 0:00,-0.018685278
3/16/2023 1:00,-0.018760278
3/16/2023 2:00,-0.018802778
3/16/2023 3:00,-0.018825
3/16/2023 4:00,-0.018809722
3/16/2023 5:00,-4.405618333
3/16/2023 6:00,-4.758233889
3/16/2023 7:00,-2.955431667
3/16/2023 8:00,-0.054156389
3/16/2023 9:00,0.845303889
3/16/2023 10:00,1.826571667
3/16/2023 11:00,-1.273390556
3/16/2023 12:00,-3.981427778
3/16/2023 13:00,-2.761359722
3/16/2023 14:00,-4.78814
3/16/2023 15:00,-0.622964444
3/16/2023 16:00,0.369445
3/16/2023 17:00,0.082993333
3/16/2023 18:00,0.022885278
3/16/2023 19:00,-0.018279444
3/16/2023 20:00,-0.018350278
3/16/2023 21:00,-0.018437778
3/16/2023 22:00,-0.018598611
3/16/2023 23:00,-0.018633056
3/17/2023 0:00,-0.018700278
3/17/2023 1:00,-0.018802222
3/17/2023 2:00,-0.018868056
3/17/2023 3:00,-0.018909444
3/17/2023 4:00,-0.018844444
3/17/2023 5:00,-0.018746667
3/17/2023 6:00,-0.018527778
3/17/2023 7:00,0.001847222
3/17/2023 8:00,0.140875278
3/17/2023 9:00,0.837665556
3/17/2023 10:00,1.805037222
3/17/2023 11:00,2.160665
3/17/2023 12:00,2.313040278
3/17/2023 13:00,2.243701111
3/17/2023 14:00,-0.646544444
3/17/2023 15:00,0.484075278
3/17/2023 16:00,0.587561944
3/17/2023 17:00,0.196298056
3/17/2023 18:00,0.069499167
3/17/2023 19:00,-0.016449167
3/17/2023 20:00,-0.018386389
3/17/2023 21:00,-0.018421944
3/17/2023 22:00,-0.018481944
3/17/2023 23:00,-0.018463333
3/18/2023 0:00,-0.018459444
3/18/2023 1:00,-0.018563611
3/18/2023 2:00,-0.018636111
3/18/2023 3:00,-0.018684444
3/18/2023 4:00,-0.018678889
3/18/2023 5:00,-0.018654444
3/18/2023 6:00,-0.0185875
3/18/2023 7:00,0.004522222
3/18/2023 8:00,0.227211111
3/18/2023 9:00,0.794543056
3/18/2023 10:00,1.453921111
3/18/2023 11:00,1.308026389
3/18/2023 12:00,0.993858056
3/18/2023 13:00,0.840805278
3/18/2023 14:00,0.980424167
3/18/2023 15:00,0.771233056
3/18/2023 16:00,0.595805556
3/18/2023 17:00,0.234318056
3/18/2023 18:00,0.030326389
3/18/2023 19:00,-0.018350556
3/18/2023 20:00,-0.018363333
3/18/2023 21:00,-0.018405833
3/18/2023 22:00,-0.018468056
3/18/2023 23:00,-0.018496667
3/19/2023 0:00,-0.018639722
3/19/2023 1:00,-0.018758056
3/19/2023 2:00,-0.018717222
3/19/2023 3:00,-0.018654722
3/19/2023 4:00,-0.018636667
3/19/2023 5:00,-0.018569722
3/19/2023 6:00,-0.018521389
3/19/2023 7:00,-0.011765
3/19/2023 8:00,0.153708889
3/19/2023 9:00,0.391753889
3/19/2023 10:00,0.6562025
3/19/2023 11:00,0.487176944
3/19/2023 12:00,0.536425278
3/19/2023 13:00,1.784385833
3/19/2023 14:00,1.396141944
3/19/2023 15:00,0.886722778
3/19/2023 16:00,0.442724722
3/19/2023 17:00,0.303656111
3/19/2023 18:00,0.08513
3/19/2023 19:00,-0.018140556
3/19/2023 20:00,-0.018162778
3/19/2023 21:00,-0.018379167
3/19/2023 22:00,-0.018521389
3/19/2023 23:00,-0.018598889
3/20/2023 0:00,-0.018615833
3/20/2023 1:00,-0.018724444
3/20/2023 2:00,-0.018743056
3/20/2023 3:00,-0.018697778
3/20/2023 4:00,-0.018717778
3/20/2023 5:00,-4.839567778
3/20/2023 6:00,-6.703426667
3/20/2023 7:00,-2.234691111
3/20/2023 8:00,-1.2226675
3/20/2023 9:00,-0.820034167
3/20/2023 10:00,-4.972367778
3/20/2023 11:00,-7.640143889
3/20/2023 12:00,-7.620094444
3/20/2023 13:00,-5.331128889
3/20/2023 14:00,-4.534471944
3/20/2023 15:00,-0.378721944
3/20/2023 16:00,-0.624555278
3/20/2023 17:00,0.242529444
3/20/2023 18:00,0.101271111
3/20/2023 19:00,-0.017823333
3/20/2023 20:00,-0.018353611
3/20/2023 21:00,-0.018432778
3/20/2023 22:00,-0.018498333
3/20/2023 23:00,-0.018456944
3/21/2023 0:00,-0.018460833
3/21/2023 1:00,-0.018531389
3/21/2023 2:00,-0.018556389
3/21/2023 3:00,-0.018525278
3/21/2023 4:00,-0.018561111
3/21/2023 5:00,-4.350489722
3/21/2023 6:00,-4.876481667
3/21/2023 7:00,-3.413260556
3/21/2023 8:00,-1.489153333
3/21/2023 9:00,-1.292903333
3/21/2023 10:00,-0.877501667
3/21/2023 11:00,-0.053180556
3/21/2023 12:00,0.1642675
3/21/2023 13:00,-0.493256944
3/21/2023 14:00,-1.111097778
3/21/2023 15:00,-0.874048333
3/21/2023 16:00,-0.000007778
3/21/2023 17:00,-0.000006944
3/21/2023 18:00,0.000000833
3/21/2023 19:00,-0.000005
3/21/2023 20:00,-0.000015278
3/21/2023 21:00,-0.000016389
3/21/2023 22:00,-0.00001
3/21/2023 23:00,-0.000003889
3/22/2023 0:00,-0.000015833
3/22/2023 1:00,-0.000006111
3/22/2023 2:00,-0.000011389
3/22/2023 3:00,-0.000005833
3/22/2023 4:00,-0.0000025
3/22/2023 5:00,-0.000003889
3/22/2023 6:00,-0.000003056
3/22/2023 7:00,-0.000004444
3/22/2023 8:00,-0.000010278
3/22/2023 9:00,-0.000018889
3/22/2023 10:00,-0.000034444
3/22/2023 11:00,-0.000024167
3/22/2023 12:00,-0.000021389
3/22/2023 13:00,-0.000046389
3/22/2023 14:00,-0.000105278
3/22/2023 15:00,0.327749444
3/22/2023 16:00,0.485164167
3/22/2023 17:00,0.254761667
3/22/2023 18:00,0.052651389
3/22/2023 19:00,-0.012053056
3/22/2023 20:00,-0.016538611
3/22/2023 21:00,-0.016639722
3/22/2023 22:00,-0.016693056
3/22/2023 23:00,-0.016648333
3/23/2023 0:00,-0.016680556
3/23/2023 1:00,-0.016543889
3/23/2023 2:00,-0.016523611
3/23/2023 3:00,-0.016561944
3/23/2023 4:00,-0.016555833
3/23/2023 5:00,-0.016458056
3/23/2023 6:00,-0.016666389
3/23/2023 7:00,-2.368563056
3/23/2023 8:00,-4.901417778
3/23/2023 9:00,-6.369202778
3/23/2023 10:00,-6.877803889
3/23/2023 11:00,-5.734788889
3/23/2023 12:00,2.160883333
3/23/2023 13:00,2.551887222
3/23/2023 14:00,2.427404722
3/23/2023 15:00,1.565539722
3/23/2023 16:00,0.637493889
3/23/2023 17:00,0.245825833
3/23/2023 18:00,0.069719444
3/23/2023 19:00,-0.01652
3/23/2023 20:00,-0.016567222
3/23/2023 21:00,-0.016617778
3/23/2023 22:00,-0.016671111
3/23/2023 23:00,-0.016687778
3/24/2023 0:00,-0.016694722
3/24/2023 1:00,-0.016735833
3/24/2023 2:00,-0.016713333
3/24/2023 3:00,-0.016674167
3/24/2023 4:00,-0.016643056
3/24/2023 5:00,-4.252175833
3/24/2023 6:00,-5.608996111
3/24/2023 7:00,-2.8550275
3/24/2023 8:00,-1.288475556
3/24/2023 9:00,-0.344204444
3/24/2023 10:00,0.536545833
3/24/2023 11:00,0.7986175
3/24/2023 12:00,-6.545135556
3/24/2023 13:00,-6.453516667
3/24/2023 14:00,0.712854722
3/24/2023 15:00,0.482365
3/24/2023 16:00,0.553330278
3/24/2023 17:00,0.072216667
3/24/2023 18:00,0.022589722
3/24/2023 19:00,-0.018258333
3/24/2023 20:00,-0.018283333
3/24/2023 21:00,-0.018349444
3/24/2023 22:00,-0.018393056
3/24/2023 23:00,-0.018363333
3/25/2023 0:00,-0.0183175
3/25/2023 1:00,-0.018373611
3/25/2023 2:00,-0.0184475
3/25/2023 3:00,-0.018477778
3/25/2023 4:00,-0.018511944
3/25/2023 5:00,-0.018434444
3/25/2023 6:00,-0.018375556
3/25/2023 7:00,0.018196667
3/25/2023 8:00,0.283855556
3/25/2023 9:00,1.112722222
3/25/2023 10:00,1.956284722
3/25/2023 11:00,2.335278056
3/25/2023 12:00,2.555642778
3/25/2023 13:00,2.586468611
3/25/2023 14:00,2.424154444
3/25/2023 15:00,1.906390556
3/25/2023 16:00,0.643406944
3/25/2023 17:00,0.081594444
3/25/2023 18:00,0.029561667
3/25/2023 19:00,-0.017988889
3/25/2023 20:00,-0.018386389
3/25/2023 21:00,-0.018405
3/25/2023 22:00,-0.01844
3/25/2023 23:00,-0.0184625
3/26/2023 0:00,-0.018480556
3/26/2023 1:00,-0.018551111
3/26/2023 2:00,-0.018591667
3/26/2023 3:00,-0.018614167
3/26/2023 4:00,-0.018609444
3/26/2023 5:00,-0.018563056
3/26/2023 6:00,-0.018531111
3/26/2023 7:00,0.018794167
3/26/2023 8:00,0.301246389
3/26/2023 9:00,1.165330278
3/26/2023 10:00,1.989503056
3/26/2023 11:00,2.391836389
3/26/2023 12:00,2.577513333
3/26/2023 13:00,2.607684722
3/26/2023 14:00,2.446322222
3/26/2023 15:00,1.932963056
3/26/2023 16:00,0.644422778
3/26/2023 17:00,0.065528889
3/26/2023 18:00,0.024569444
3/26/2023 19:00,-0.0168025
3/26/2023 20:00,-0.017231389
3/26/2023 21:00,-0.017345278
3/26/2023 22:00,-0.017476111
3/26/2023 23:00,-0.017498889
3/27/2023 0:00,-0.017445833
3/27/2023 1:00,-0.017528056
3/27/2023 2:00,-0.017581111
3/27/2023 3:00,-0.0175925
3/27/2023 4:00,-0.017530833
3/27/2023 5:00,-4.720807778
3/27/2023 6:00,-4.770225556
3/27/2023 7:00,-3.218459722
3/27/2023 8:00,0.073266389
3/27/2023 9:00,1.217255556
3/27/2023 10:00,-1.944736944
3/27/2023 11:00,-2.100351389
3/27/2023 12:00,-2.410798611
3/27/2023 13:00,-1.785323611
3/27/2023 14:00,1.032245278
3/27/2023 15:00,1.8707875
3/27/2023 16:00,0.654267222
3/27/2023 17:00,0.125673611
3/27/2023 18:00,0.049649444
3/27/2023 19:00,-0.017308056
3/27/2023 20:00,-0.017386944
3/27/2023 21:00,-0.017459722
3/27/2023 22:00,-0.017498056
3/27/2023 23:00,-0.017450278
3/28/2023 0:00,-0.017448611
3/28/2023 1:00,-0.017448611
3/28/2023 2:00,-0.017452778
3/28/2023 3:00,-0.017472778
3/28/2023 4:00,-0.017419722
3/28/2023 5:00,-4.233280278
3/28/2023 6:00,-4.855037778
3/28/2023 7:00,-3.263448056
3/28/2023 8:00,0.066819444
3/28/2023 9:00,0.608674444
3/28/2023 10:00,-2.769605833
3/28/2023 11:00,-4.027338889
3/28/2023 12:00,-0.565055
3/28/2023 13:00,-0.375077778
3/28/2023 14:00,-3.416476389
3/28/2023 15:00,0.196536667
3/28/2023 16:00,0.531891944
3/28/2023 17:00,0.431866111
3/28/2023 18:00,0.185664722
3/28/2023 19:00,-0.012847778
3/28/2023 20:00,-0.017130278
3/28/2023 21:00,-0.017155833
3/28/2023 22:00,-0.017294722
3/28/2023 23:00,-0.017317778
3/29/2023 0:00,-0.017275556
3/29/2023 1:00,-0.017322222
3/29/2023 2:00,-0.017362778
3/29/2023 3:00,-0.017388611
3/29/2023 4:00,-0.017340833
3/29/2023 5:00,-3.676170833
3/29/2023 6:00,-4.890905556
3/29/2023 7:00,-3.585298333
3/29/2023 8:00,-0.212074722
3/29/2023 9:00,0.500735833
3/29/2023 10:00,-3.279807778
3/29/2023 11:00,-2.532930556
3/29/2023 12:00,-2.842613333
3/29/2023 13:00,-2.288214722
3/29/2023 14:00,-2.073959722
3/29/2023 15:00,1.048494722
3/29/2023 16:00,0.623670278
3/29/2023 17:00,0.239793333
3/29/2023 18:00,0.015714722
3/29/2023 19:00,-0.017202222
3/29/2023 20:00,-0.017113889
3/29/2023 21:00,-0.017193889
3/29/2023 22:00,-0.017331667
3/29/2023 23:00,-0.017259722
3/30/2023 0:00,-0.017228333
3/30/2023 1:00,-0.017255833
3/30/2023 2:00,-0.0172675
3/30/2023 3:00,-0.017238611
3/30/2023 4:00,-0.017155278
3/30/2023 5:00,-3.704858056
3/30/2023 6:00,-4.775629444
3/30/2023 7:00,-3.075365833
3/30/2023 8:00,0.163724167
3/30/2023 9:00,0.786064722
3/30/2023 10:00,1.162868056
3/30/2023 11:00,1.707607778
3/30/2023 12:00,1.288619722
3/30/2023 13:00,1.471234722
3/30/2023 14:00,-0.316737222
3/30/2023 15:00,0.214101944
3/30/2023 16:00,0.780490833
3/30/2023 17:00,0.089125833
3/30/2023 18:00,0.025491389
3/30/2023 19:00,-0.017559444
3/30/2023 20:00,-0.018154722
3/30/2023 21:00,-0.018204167
3/30/2023 22:00,-0.018244444
3/30/2023 23:00,-0.018281111
3/31/2023 0:00,-0.018265833
3/31/2023 1:00,-0.018308611
3/31/2023 2:00,-0.0183675
3/31/2023 3:00,-0.018319722
3/31/2023 4:00,-0.018313333
3/31/2023 5:00,-0.018223611
3/31/2023 6:00,-0.018127778
3/31/2023 7:00,-4.915446667
3/31/2023 8:00,-5.930784444
3/31/2023 9:00,-4.756966667
3/31/2023 10:00,-4.129913889
3/31/2023 11:00,0.002304167
3/31/2023 12:00,0.445238889
3/31/2023 13:00,-2.289651111
3/31/2023 14:00,-5.062254444
3/31/2023 15:00,-2.161186667
3/31/2023 16:00,0.475437778
3/31/2023 17:00,0.211249444
3/31/2023 18:00,0.052993056
3/31/2023 19:00,-0.016614722
3/31/2023 20:00,-0.017774444
3/31/2023 21:00,-0.017828056
3/31/2023 22:00,-0.0178875
3/31/2023 23:00,-0.0179225
